,overall_qual,year_built,roof_style,roof_matl,mas_vnr_area,exter_cond,bsmt_exposure,total_bsmt_sf,gr_liv_area,full_bath,kitchen_qual,garage_area,paved_drive,saleprice,has_basement,attached_garage,offsite_feature,residential_low,residential_other,floating_village,hillside,banked,culdesac,northridge,northridge_hts,briardale,log_gr_liv_area,log_total_bsmt_sf,sqrt_gr_liv_area,inter_qual_rl,inter_qual_fv,inter_area_fv,fireplaces,str_gravel,commercial,regular_lot,ir2_lot,qual_bsmt_sf,square_overall_qual
1788,5,1965,0.0,0.0,108.0,3,0.0,1728.0,1728,2,2,576.0,1,142600,1,0.0,0,1,0,0,0,0,0,0,0,0,7.454719949364001,7.454725736384293,41.569219381653056,5,0,0.0,0,0.0,0.0,1.0,0.0,8640.0,25
1789,7,2002,0.0,0.0,110.0,3,0.0,1573.0,1573,2,3,544.0,1,227000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.360739903058278,7.360746260317155,39.66106403010388,7,0,0.0,0,0.0,0.0,0.0,0.0,11011.0,49
1790,7,1940,0.0,0.0,0.0,3,0.0,920.0,2480,2,2,400.0,1,205000,1,0.0,0,1,0,0,1,0,0,0,0,0,7.8160138391590275,6.82438453954923,49.79959839195493,7,0,0.0,0,0.0,0.0,0.0,0.0,6440.0,49
1791,8,1999,0.0,0.0,158.0,3,1.0,1341.0,1341,1,3,482.0,1,246900,1,1.0,0,1,0,0,0,0,1,0,0,0,7.201170883281678,7.201178340375425,36.61966684720111,8,0,0.0,2,0.0,0.0,0.0,0.0,10728.0,64
1792,4,1895,0.0,0.0,0.0,3,0.0,173.0,1361,1,2,185.0,1,89000,1,0.0,0,0,0,0,0,0,0,0,0,0,7.215975002651466,5.153349396295431,36.89173349139343,0,0,0.0,1,0.0,0.0,0.0,1.0,692.0,16
1793,4,1948,0.0,0.0,0.0,3,0.0,744.0,1120,1,1,480.0,0,64000,1,0.0,0,1,0,0,0,0,0,0,0,0,7.02108396428914,6.61205447560298,33.46640106136302,4,0,0.0,0,0.0,1.0,1.0,0.0,2976.0,16
1794,8,1978,0.0,0.0,0.0,3,1.0,1226.0,1226,1,3,484.0,1,170000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.111512116496157,7.111520273069743,35.014282800023196,8,0,0.0,0,0.0,0.0,1.0,0.0,9808.0,64
1795,9,2008,1.0,0.0,424.0,3,1.0,1734.0,2822,3,4,1020.0,1,582933,1,1.0,0,1,0,0,0,0,0,0,1,0,7.945201132412759,7.458191924336545,53.1224999411737,9,0,0.0,1,0.0,0.0,0.0,0.0,15606.0,81
1796,6,1925,0.0,0.0,0.0,4,0.0,1103.0,1103,1,3,440.0,1,110500,1,0.0,0,0,1,0,0,0,0,0,0,0,7.005789019253503,7.005798085395542,33.21144381083123,0,0,0.0,1,0.0,0.0,1.0,0.0,6618.0,36
1797,6,1960,1.0,0.0,198.0,3,0.0,1179.0,1179,1,2,622.0,0,110000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.072421900537371,7.072430382265608,34.336569426778794,6,0,0.0,1,0.0,0.0,1.0,0.0,7074.0,36
1798,5,1947,1.0,0.0,0.0,5,0.0,698.0,698,1,2,0.0,1,118000,1,0.0,0,1,0,0,0,0,0,0,0,0,6.548219102762372,6.548233429307311,26.419689627245813,5,0,0.0,0,0.0,0.0,1.0,0.0,3490.0,25
1799,7,2003,0.0,0.0,292.0,3,0.0,998.0,2046,2,3,871.0,1,284000,1,1.0,0,1,0,0,0,0,0,0,1,0,7.6236419465115715,6.905763296301344,45.232731511594565,7,0,0.0,0,0.0,0.0,1.0,0.0,6986.0,49
1800,6,1962,0.0,0.0,318.0,3,0.0,858.0,1716,1,2,490.0,1,171000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.447751280047908,6.754615754431698,41.42463035441596,6,0,0.0,1,0.0,0.0,1.0,0.0,5148.0,36
1801,7,2004,0.0,0.0,0.0,3,1.0,835.0,1812,2,3,478.0,1,193000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.502186486602924,6.727443700827047,42.567593307585526,7,0,0.0,1,0.0,0.0,0.0,0.0,5845.0,49
1802,5,1976,0.0,0.0,0.0,3,0.0,1090.0,1178,1,2,502.0,1,135000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.071573364211532,6.993942149493032,34.322004603461025,5,0,0.0,0,0.0,0.0,0.0,0.0,5450.0,25
1803,7,1919,0.0,0.0,0.0,3,0.0,818.0,1636,1,3,288.0,0,167000,1,0.0,0,1,0,0,0,1,0,0,0,0,7.400009517162692,6.706874561466899,40.44749683231337,7,0,0.0,0,0.0,0.0,0.0,1.0,5726.0,49
1804,4,1950,0.0,0.0,0.0,3,0.0,576.0,864,1,2,528.0,1,105000,1,0.0,0,0,1,0,0,0,0,0,0,0,6.761572768804055,6.3561250216563,29.393876913398138,0,0,0.0,1,0.0,0.0,1.0,0.0,2304.0,16
1805,7,1999,0.0,0.0,183.0,3,0.0,1588.0,1588,2,3,472.0,1,214000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.370230641807081,7.370236939016473,39.84971769034255,7,0,0.0,0,0.0,0.0,1.0,0.0,11116.0,49
1806,8,2004,0.0,0.0,112.0,3,0.0,1420.0,1914,2,3,746.0,1,279000,1,1.0,0,1,0,0,0,0,0,0,1,0,7.5569505720129,7.258419192824031,43.749285708454714,8,0,0.0,0,0.0,0.0,0.0,0.0,11360.0,64
1807,6,1975,0.0,0.0,248.0,3,0.0,675.0,1875,3,3,485.0,1,184500,1,1.0,0,1,0,0,0,0,0,0,0,0,7.536363938404511,6.514727505577606,43.30127018922193,6,0,0.0,1,0.0,0.0,0.0,0.0,4050.0,36
1808,3,1948,0.0,0.0,0.0,4,0.0,649.0,1183,1,2,308.0,1,120000,1,0.0,0,0,1,0,0,0,0,0,0,0,7.075808863978387,6.475448124905876,34.39476704383968,0,0,0.0,1,0.0,0.0,1.0,0.0,1947.0,9
1809,6,1992,0.0,0.0,0.0,4,0.0,816.0,1730,2,3,528.0,1,171500,1,1.0,0,1,0,0,0,0,0,0,0,0,7.455876687491824,6.7044266097909775,41.593268686170845,6,0,0.0,0,0.0,0.0,1.0,0.0,4896.0,36
1810,7,2006,0.0,0.0,0.0,3,0.0,625.0,1250,2,3,528.0,1,164700,1,0.0,0,0,0,1,0,0,0,0,0,0,7.1308988302963465,6.437767649608403,35.35533905932738,0,7,35.35533905932738,0,0.0,0.0,1.0,0.0,4375.0,49
1811,6,1989,0.0,0.0,232.0,3,0.0,868.0,2559,2,4,506.0,1,209000,1,1.0,0,1,0,0,0,1,0,0,0,0,7.847371836159788,6.766203235331314,50.586559479766954,6,0,0.0,0,0.0,0.0,0.0,0.0,5208.0,36
1812,7,2004,1.0,0.0,18.0,3,0.0,1365.0,1548,2,3,388.0,1,225000,1,1.0,0,0,1,0,0,0,0,0,0,0,7.344719054149673,7.218917033599551,39.344631145812,0,0,0.0,1,0.0,0.0,0.0,0.0,9555.0,49
1813,5,1910,0.0,0.0,0.0,2,0.0,658.0,1184,1,2,0.0,0,81000,1,0.0,0,1,0,0,0,0,0,0,0,0,7.076653815443951,6.489220128778224,34.40930106817051,5,0,0.0,1,0.0,0.0,1.0,0.0,3290.0,25
1814,8,2006,0.0,0.0,0.0,3,0.0,1670.0,1670,2,3,928.0,1,336820,1,1.0,0,1,0,0,0,0,1,0,0,0,7.4205789054108005,7.420584893416825,40.8656334834051,8,0,0.0,0,0.0,0.0,1.0,0.0,13360.0,64
1815,7,1988,0.0,0.0,128.0,3,1.0,1157.0,2062,2,2,454.0,1,277000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.631431664576906,7.0535943701986765,45.40925015897091,7,0,0.0,1,0.0,0.0,0.0,0.0,8099.0,49
1816,5,1960,1.0,0.0,0.0,3,0.0,894.0,894,1,2,312.0,1,117600,1,0.0,0,1,0,0,0,0,0,0,0,0,6.795705775173514,6.795716960793282,29.899832775452108,5,0,0.0,1,0.0,0.0,0.0,0.0,4470.0,25
1817,6,1950,0.0,0.0,0.0,4,0.0,856.0,1668,1,2,271.0,1,140000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.419380582918692,6.752282058316496,40.84115571332428,6,0,0.0,0,0.0,0.0,1.0,0.0,5136.0,36
1818,9,2008,1.0,0.0,402.0,3,0.0,1751.0,1766,2,4,874.0,1,395039,1,1.0,1,1,0,0,0,0,0,0,0,0,7.476472381163905,7.467948043291817,42.02380277890139,9,0,0.0,0,0.0,0.0,1.0,0.0,15759.0,81
1819,6,2007,0.0,0.0,0.0,3,0.0,768.0,1496,3,3,572.0,1,181755,1,1.0,0,1,0,0,0,0,0,0,0,0,7.310550158534422,6.643802753896235,38.67815921162743,6,0,0.0,2,0.0,0.0,1.0,0.0,4608.0,36
1820,7,2005,0.0,0.0,118.0,3,0.0,1400.0,1400,2,3,612.0,1,186800,1,1.0,0,1,0,0,0,0,0,0,0,0,7.24422751560335,7.244234658434983,37.416573867739416,7,0,0.0,0,0.0,0.0,0.0,0.0,9800.0,49
1821,5,1965,0.0,0.0,0.0,4,0.0,744.0,2140,2,2,549.0,1,177500,1,1.0,0,1,0,0,0,0,0,0,0,0,7.668561108015897,6.61205447560298,46.26013402488151,5,0,0.0,0,0.0,0.0,0.0,0.0,3720.0,25
1822,4,1927,0.0,0.0,0.0,3,0.0,656.0,968,2,2,216.0,1,64500,1,0.0,0,1,0,0,0,0,0,0,0,0,6.875232087276577,6.486176032730341,31.11269837220809,4,0,0.0,1,0.0,0.0,0.0,0.0,2624.0,16
1823,7,2004,0.0,0.0,0.0,3,0.0,1488.0,1488,2,3,506.0,1,260000,1,1.0,0,0,0,1,0,0,1,0,0,0,7.305188215393037,7.305194935800563,38.57460304397182,0,7,38.57460304397182,0,0.0,0.0,1.0,0.0,10416.0,49
1824,7,2007,0.0,0.0,16.0,3,0.0,1266.0,1266,2,3,388.0,1,185485,1,1.0,0,1,0,0,0,0,0,0,0,0,7.143617602704121,7.14362550156708,35.58089374931439,7,0,0.0,1,0.0,0.0,0.0,0.0,8862.0,49
1825,5,1931,0.0,0.0,0.0,3,0.0,715.0,875,1,2,180.0,1,105000,1,0.0,0,0,1,0,0,0,0,0,0,0,6.774223886357614,6.57229652861019,29.58039891549808,0,0,0.0,1,0.0,0.0,1.0,0.0,3575.0,25
1826,6,1976,1.0,0.0,360.0,4,0.0,528.0,1855,2,2,512.0,1,187000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.5256399750415355,6.269115222920853,43.069710934716056,6,0,0.0,0,0.0,0.0,1.0,0.0,3168.0,36
1827,7,1984,0.0,0.0,0.0,3,0.0,1208.0,1621,2,3,440.0,1,202500,1,1.0,0,1,0,0,0,0,0,0,0,0,7.390798521735676,7.096729656606192,40.26164427839479,7,0,0.0,1,0.0,0.0,1.0,0.0,8456.0,49
1828,7,2005,0.0,0.0,210.0,3,0.0,1614.0,1614,2,3,878.0,1,245700,1,1.0,0,1,0,0,0,0,0,0,1,0,7.3864708488298945,7.386477044597565,40.17461885320133,7,0,0.0,0,0.0,0.0,1.0,0.0,11298.0,49
1829,6,1980,0.0,0.0,0.0,3,0.0,630.0,1266,1,2,283.0,1,128000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.143617602704121,6.445735692275476,35.58089374931439,6,0,0.0,0,0.0,0.0,0.0,0.0,3780.0,36
1830,8,2005,0.0,0.0,178.0,3,0.0,1030.0,2098,2,4,878.0,1,275500,1,1.0,0,1,0,0,0,0,0,0,1,0,7.6487397889562425,6.937323789914416,45.803929962395145,8,0,0.0,2,0.0,0.0,1.0,0.0,8240.0,64
1831,7,1999,0.0,0.0,344.0,3,0.0,978.0,1983,2,3,490.0,1,225000,1,1.0,0,1,0,0,0,0,1,0,0,0,7.592366128519796,6.885519894931418,44.53088815642464,7,0,0.0,1,0.0,0.0,1.0,0.0,6846.0,49
1832,5,1959,0.0,0.0,0.0,3,0.0,528.0,1183,1,2,288.0,1,138000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.075808863978387,6.269115222920853,34.39476704383968,5,0,0.0,1,0.0,0.0,0.0,0.0,2640.0,25
1833,6,1971,0.0,0.0,381.0,3,0.0,525.0,1092,1,2,264.0,1,88000,1,0.0,0,0,1,0,0,0,0,0,0,1,6.9957661563048505,6.263417310029268,33.04542328371661,0,0,0.0,0,0.0,0.0,1.0,0.0,3150.0,36
1834,9,2006,1.0,0.0,772.0,3,0.0,2153.0,2643,2,4,694.0,1,380000,1,1.0,0,1,0,0,0,0,0,0,1,0,7.879669914604289,7.674622142035416,51.41011573610781,9,0,0.0,0,0.0,0.0,1.0,0.0,19377.0,81
1835,8,2007,0.0,0.0,292.0,3,0.0,1660.0,1660,2,3,660.0,1,256000,1,1.0,0,0,0,1,0,0,0,0,0,0,7.414572881350589,7.414578905428829,40.74309757492672,0,8,40.74309757492672,1,0.0,0.0,1.0,0.0,13280.0,64
1836,5,1951,0.0,0.0,0.0,3,0.0,900.0,900,1,3,576.0,1,134800,1,0.0,0,1,0,0,0,0,0,0,0,0,6.802394763324311,6.802405874373694,30.0,5,0,0.0,1,0.0,0.0,1.0,0.0,4500.0,25
1837,6,1980,0.0,0.0,0.0,3,0.0,561.0,1229,1,2,462.0,1,121000,1,1.0,0,0,1,0,0,0,0,0,0,0,7.113956109566034,6.32973873067577,35.05709628591621,0,0,0.0,0,0.0,0.0,1.0,0.0,3366.0,36
1838,7,2007,0.0,0.0,0.0,3,0.0,874.0,1761,3,3,578.0,1,227875,1,1.0,0,0,0,1,0,0,0,0,0,0,7.473637108496206,6.7730918172376775,41.96427051671457,0,7,41.96427051671457,1,0.0,0.0,1.0,0.0,6118.0,49
1839,8,2008,0.0,0.0,72.0,3,0.0,1694.0,1694,2,3,776.0,1,245350,1,1.0,0,1,0,0,0,0,0,0,0,0,7.434847875211999,7.434853778382298,41.15823125451335,8,0,0.0,0,0.0,0.0,1.0,0.0,13552.0,64
1840,5,1920,1.0,0.0,0.0,3,0.0,624.0,1248,2,2,0.0,0,93500,1,0.0,0,0,1,0,0,0,0,0,0,0,7.129297548929373,6.436166393882044,35.32704346531139,0,0,0.0,0,0.0,0.0,0.0,0.0,3120.0,25
1841,5,1920,0.0,0.0,0.0,3,0.0,458.0,835,1,2,366.0,1,83000,1,0.0,0,1,0,0,0,0,0,0,0,0,6.727431724850855,6.126891017936961,28.89636655359978,5,0,0.0,0,0.0,0.0,1.0,0.0,2290.0,25
1842,6,1992,0.0,0.0,0.0,3,0.0,1580.0,1953,2,3,501.0,1,240000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.577121930876679,7.365186455114908,44.19275958796871,6,0,0.0,0,0.0,0.0,1.0,0.0,9480.0,36
1843,5,1901,0.0,0.0,0.0,3,0.0,592.0,1173,2,2,240.0,1,113000,1,0.0,0,0,1,0,0,0,0,0,0,0,7.067319848653476,6.3835235266332315,34.249087579087416,0,0,0.0,2,0.0,0.0,0.0,1.0,2960.0,25
1844,6,1958,1.0,0.0,176.0,3,0.0,1215.0,1215,1,2,297.0,1,155000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.102499355774649,7.102507586193454,34.85685011586675,6,0,0.0,0,0.0,0.0,1.0,0.0,7290.0,36
1845,6,1961,1.0,0.0,0.0,4,0.0,912.0,912,1,3,288.0,1,142000,1,0.0,0,1,0,0,0,0,0,0,0,0,6.815639990074331,6.815650954926498,30.199337741083,6,0,0.0,0,0.0,0.0,0.0,0.0,5472.0,36
1846,6,1926,0.0,0.0,0.0,3,0.0,884.0,904,1,2,180.0,1,119000,1,0.0,0,0,1,0,0,0,0,0,0,0,6.806829360392176,6.784468374790856,30.066592756745816,0,0,0.0,0,0.0,0.0,0.0,0.0,5304.0,36
1847,6,1940,0.0,0.0,0.0,3,0.0,983.0,1750,2,2,423.0,1,160000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.4673710669175595,6.890619293035402,41.83300132670378,6,0,0.0,0,0.0,0.0,1.0,0.0,5898.0,36
1848,6,2004,0.0,0.0,0.0,3,0.0,839.0,1593,2,2,398.0,1,193000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.373374309910049,6.732222625347308,39.91240408695021,6,0,0.0,0,0.0,0.0,0.0,0.0,5034.0,36
1849,8,1992,0.0,0.0,309.0,3,0.0,1105.0,2202,2,3,517.0,1,263000,1,1.0,0,1,0,0,0,0,0,1,0,0,7.697121317282625,7.00760966368466,46.92547282660026,8,0,0.0,1,0.0,0.0,0.0,0.0,8840.0,64
1850,7,2005,0.0,0.0,0.0,3,0.0,1310.0,1310,2,3,400.0,1,164990,1,1.0,0,1,0,0,0,0,0,0,0,0,7.177782416195197,7.177790049753848,36.193922141707716,7,0,0.0,1,0.0,0.0,1.0,0.0,9170.0,49
1851,4,1954,1.0,0.0,0.0,3,0.0,948.0,948,1,2,280.0,1,119000,1,0.0,0,1,0,0,0,0,0,0,0,0,6.854354502255021,6.854365050722593,30.789608636681304,4,0,0.0,1,0.0,0.0,0.0,0.0,3792.0,16
1852,8,2006,0.0,0.0,238.0,3,0.0,1372.0,1448,2,3,692.0,1,238500,1,1.0,0,0,0,1,0,0,0,0,0,0,7.277938572945661,7.224032096889006,38.05259518088089,0,8,38.05259518088089,1,0.0,0.0,1.0,0.0,10976.0,64
1853,7,1975,0.0,1.0,0.0,3,1.0,1533.0,1533,2,3,576.0,1,280000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.334981878871814,7.334988402007746,39.153543900903784,7,0,0.0,1,0.0,0.0,1.0,0.0,10731.0,49
1854,8,2006,0.0,0.0,36.0,3,0.0,1511.0,1565,2,3,476.0,1,193800,1,1.0,0,0,0,1,0,0,0,0,0,0,7.355641102974253,7.320533580384526,39.56008088970496,0,8,39.56008088970496,2,0.0,0.0,0.0,0.0,12088.0,64
1855,5,1976,0.0,0.0,0.0,3,0.0,1040.0,1060,1,2,572.0,1,129900,1,1.0,0,0,1,0,0,0,0,0,0,0,6.966024187106113,6.946985607473806,32.55764119219941,0,0,0.0,0,0.0,0.0,0.0,0.0,5200.0,25
1856,5,1994,0.0,0.0,0.0,3,0.0,990.0,990,1,2,672.0,1,145000,1,0.0,0,1,0,0,0,0,0,0,0,0,6.897704943128636,6.897715044087722,31.464265445104548,5,0,0.0,1,0.0,0.0,1.0,0.0,4950.0,25
1857,8,2001,1.0,0.0,178.0,3,1.0,1753.0,1787,2,3,748.0,1,275000,1,1.0,0,1,0,0,0,0,1,0,0,0,7.488293515159428,7.469089589411524,42.2729227756965,8,0,0.0,0,0.0,0.0,0.0,1.0,14024.0,64
1858,3,1950,0.0,0.0,0.0,3,0.0,0.0,1040,2,2,400.0,1,81400,0,0.0,0,1,0,0,0,0,0,0,0,0,6.946975992135418,-4.605170185988091,32.2490309931942,3,0,0.0,1,0.0,0.0,0.0,1.0,0.0,9
1859,5,1954,0.0,0.0,0.0,3,0.0,1089.0,1089,1,2,252.0,0,125000,1,0.0,0,1,0,0,0,0,0,0,0,0,6.9930151229329605,6.993024305627255,33.0,5,0,0.0,0,0.0,0.0,1.0,0.0,5445.0,25
1860,4,1920,0.0,0.0,0.0,3,0.0,861.0,861,1,2,288.0,0,80000,1,0.0,0,0,1,0,0,0,0,0,0,0,6.7580945044277305,6.758106118762142,29.34280150224242,0,0,0.0,1,0.0,0.0,1.0,0.0,3444.0,16
1861,5,1924,0.0,0.0,203.0,3,0.0,1107.0,1296,2,1,260.0,1,104000,1,0.0,0,1,0,0,0,1,0,0,0,0,7.16703787691222,7.009417966091504,36.0,5,0,0.0,0,0.0,0.0,1.0,0.0,5535.0,25
1862,7,1996,1.0,0.0,338.0,3,0.0,1720.0,1720,2,3,527.0,1,260400,1,1.0,0,1,0,0,0,0,0,1,0,0,7.450079569807499,7.450085383744086,41.47288270665544,7,0,0.0,1,0.0,0.0,1.0,0.0,12040.0,49
1863,7,1981,0.0,0.0,306.0,3,0.0,725.0,1479,2,3,484.0,1,176000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.2991214627108,6.586185447862999,38.45776904605882,7,0,0.0,1,0.0,0.0,0.0,0.0,5075.0,49
1864,5,1966,0.0,0.0,442.0,3,0.0,1040.0,1040,1,2,264.0,1,123000,1,1.0,0,1,0,0,0,0,0,0,0,0,6.946975992135418,6.946985607473806,32.2490309931942,5,0,0.0,1,0.0,0.0,1.0,0.0,5200.0,25
1865,9,2000,1.0,0.0,295.0,3,0.0,1519.0,2172,2,4,687.0,1,291000,1,1.0,0,1,0,0,0,0,0,1,0,0,7.683403681053826,7.325814085852576,46.604720790924176,9,0,0.0,0,0.0,0.0,0.0,0.0,13671.0,81
1866,6,1948,0.0,0.0,0.0,4,0.0,972.0,972,1,2,240.0,1,132000,1,0.0,0,1,0,0,0,0,0,0,0,0,6.879355804460439,6.879366092473361,31.176914536239792,6,0,0.0,1,0.0,0.0,1.0,0.0,5832.0,36
1867,6,2005,0.0,0.0,0.0,3,0.0,728.0,1456,2,3,400.0,1,176000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.283448228756631,6.590314784366081,38.157568056677825,6,0,0.0,1,0.0,0.0,1.0,0.0,4368.0,36
1868,5,1956,0.0,0.0,70.0,4,0.0,1048.0,1728,2,2,576.0,1,177625,1,0.0,0,1,0,0,0,0,0,0,0,0,7.454719949364001,6.954648406820196,41.569219381653056,5,0,0.0,0,0.0,0.0,0.0,0.0,5240.0,25
1869,5,1924,0.0,0.0,0.0,4,0.0,784.0,1221,1,2,392.0,1,104900,1,1.0,0,1,0,0,0,0,0,0,0,0,7.107425474110705,6.664421775371103,34.942810419312295,5,0,0.0,1,0.0,0.0,0.0,0.0,3920.0,25
1870,7,1999,0.0,0.0,0.0,3,0.0,842.0,1749,2,3,515.0,1,196000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.466799475018602,6.735791890656363,41.82104733265297,7,0,0.0,0,0.0,0.0,1.0,0.0,5894.0,49
1871,9,2005,1.0,0.0,394.0,3,0.0,1577.0,1577,2,4,564.0,1,280000,1,1.0,0,1,0,0,0,0,0,0,1,0,7.3632795869630385,7.3632859280970235,39.71145930332956,9,0,0.0,0,0.0,0.0,0.0,0.0,14193.0,81
1872,7,1995,0.0,0.0,22.0,3,0.0,384.0,1474,2,2,400.0,1,168500,1,1.0,0,1,0,0,0,0,0,0,0,0,7.295735072749282,5.950668593915315,38.39270764090493,7,0,0.0,1,0.0,0.0,0.0,0.0,2688.0,49
1873,6,1995,0.0,0.0,0.0,3,0.0,781.0,1671,2,2,423.0,1,170000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.421177528595393,6.660587953855026,40.87786687193939,6,0,0.0,1,0.0,0.0,0.0,0.0,4686.0,36
1874,3,1953,0.0,0.0,0.0,3,0.0,0.0,2034,1,2,1041.0,0,130000,0,0.0,0,1,0,0,0,0,0,0,0,0,7.617759576608505,-4.605170185988091,45.09988913511872,3,0,0.0,1,0.0,0.0,0.0,1.0,0.0,9
1875,7,1939,0.0,0.0,0.0,3,0.0,989.0,2009,2,2,400.0,1,150000,1,0.0,0,0,1,0,0,0,0,0,0,0,7.605392364814935,6.896704442795052,44.82186966202994,0,0,0.0,0,0.0,0.0,1.0,0.0,6923.0,49
1876,5,1996,0.0,0.0,0.0,4,0.0,1100.0,1100,1,2,462.0,1,145000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.003065458786462,7.00307454965423,33.166247903554,5,0,0.0,1,0.0,0.0,1.0,0.0,5500.0,25
1877,5,1976,0.0,0.0,0.0,3,0.0,1728.0,1728,2,2,560.0,1,188000,1,0.0,0,1,0,0,0,0,0,0,0,0,7.454719949364001,7.454725736384293,41.569219381653056,5,0,0.0,0,0.0,0.0,1.0,0.0,8640.0,25
1878,6,1997,0.0,0.0,0.0,3,0.0,916.0,1600,2,2,460.0,1,169000,1,1.0,0,1,0,0,1,0,0,0,0,0,7.3777589082278725,6.820027281645108,40.0,6,0,0.0,0,0.0,0.0,1.0,0.0,5496.0,36
1879,5,2006,0.0,0.0,0.0,3,0.0,1125.0,1125,1,2,430.0,1,155000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.025538314638521,7.025547203487903,33.54101966249684,5,0,0.0,1,0.0,0.0,0.0,0.0,5625.0,25
1880,7,2004,0.0,0.0,0.0,3,0.0,1391.0,1391,2,3,530.0,1,196000,1,1.0,0,0,0,1,0,0,0,0,0,0,7.237778191923443,7.2377853809702115,37.296112397943034,0,7,37.296112397943034,0,0.0,0.0,1.0,0.0,9737.0,49
1881,7,2002,0.0,0.0,0.0,3,0.0,854.0,1995,2,3,435.0,1,219500,1,1.0,0,1,0,0,0,0,0,0,0,0,7.598399329323964,6.7499429033218865,44.66542286825459,7,0,0.0,0,0.0,0.0,0.0,1.0,5978.0,49
1882,6,2005,0.0,0.0,0.0,3,0.0,728.0,1456,2,3,390.0,1,170440,1,1.0,0,1,0,0,0,0,0,0,0,0,7.283448228756631,6.590314784366081,38.157568056677825,6,0,0.0,1,0.0,0.0,0.0,0.0,4368.0,36
1883,6,1977,1.0,0.0,140.0,3,0.0,690.0,1426,1,2,440.0,1,159500,1,1.0,0,1,0,0,0,1,0,0,0,0,7.262628600974241,6.5367060902399095,37.76241517699841,6,0,0.0,1,0.0,0.0,1.0,0.0,4140.0,36
1884,7,1970,1.0,0.0,288.0,3,0.0,1304.0,1682,2,2,530.0,1,174000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.427738840532894,7.17319941116885,41.012193308819754,7,0,0.0,0,0.0,0.0,0.0,0.0,9128.0,49
1885,7,1970,0.0,0.0,0.0,4,1.0,1277.0,1277,1,2,526.0,1,167000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.152268856032539,7.1522766868554415,35.73513677041127,7,0,0.0,2,0.0,0.0,0.0,0.0,8939.0,49
1886,6,1976,0.0,0.0,0.0,3,0.0,855.0,1456,2,2,440.0,1,148500,1,1.0,0,1,0,0,0,0,0,0,0,0,7.283448228756631,6.751113164774797,38.157568056677825,6,0,0.0,1,0.0,0.0,1.0,0.0,5130.0,36
1887,5,1979,0.0,0.0,0.0,3,0.0,0.0,2228,2,2,720.0,1,147983,0,0.0,0,1,0,0,0,0,0,0,0,0,7.708859601047175,-4.605170185988091,47.20169488482379,5,0,0.0,1,0.0,0.0,1.0,0.0,0.0,25
1888,6,1980,0.0,0.0,0.0,3,0.0,626.0,1217,1,2,288.0,1,120000,1,1.0,0,1,0,0,0,0,0,0,0,0,7.104144092987527,6.439366345413403,34.88552708502482,6,0,0.0,1,0.0,0.0,1.0,0.0,3756.0,36
1889,5,2005,0.0,0.0,0.0,3,0.0,1090.0,1090,1,2,450.0,1,157000,1,1.0,0,1,0,0,0,0,0,0,0,0,6.993932975223189,6.993942149493032,33.015148038438355,5,0,0.0,0,0.0,0.0,1.0,0.0,5450.0,25
1890,5,1948,0.0,0.0,0.0,3,0.0,810.0,1456,1,2,280.0,0,91500,1,0.0,0,1,0,0,0,0,0,0,0,0,7.283448228756631,6.697046593269289,38.157568056677825,5,0,0.0,1,0.0,0.0,1.0,0.0,4050.0,25
1891,5,1910,0.0,0.0,0.0,3,0.0,796.0,796,1,2,0.0,0,85000,1,0.0,0,1,0,0,0,0,0,0,0,0,6.679599185844383,6.679611748579542,28.21347195933177,5,0,0.0,0,0.0,0.0,1.0,0.0,3980.0,25
1892,5,1965,1.0,0.0,0.0,3,0.0,1214.0,1214,1,2,461.0,1,140000,1,0.0,0,1,0,0,0,0,0,0,0,0,7.101675971619444,7.101684208817808,34.84250278036869,5,0,0.0,1,0.0,0.0,1.0,0.0,6070.0,25
1893,5,1966,0.0,0.0,0.0,3,0.0,955.0,955,1,2,386.0,1,127000,1,1.0,0,1,0,0,0,0,0,0,0,0,6.86171134048073,6.861721811630096,30.903074280724887,5,0,0.0,0,0.0,0.0,1.0,0.0,4775.0,25
