,overall_qual,year_built,roof_style,roof_matl,mas_vnr_area,exter_cond,bsmt_exposure,total_bsmt_sf,gr_liv_area,full_bath,kitchen_qual,garage_area,paved_drive,saleprice,has_basement,attached_garage,offsite_feature,residential_low,residential_other,floating_village,hillside,banked,culdesac,northridge,northridge_hts,briardale
580,4,1955,0.0,0.0,58.0,3,0.0,0.0,1152,2,2,0.0,0,82500,0,0.0,0,1,0,0,0,0,0,0,0,0
581,2,1910,0.0,0.0,0.0,2,0.0,0.0,810,1,2,280.0,0,57625,0,0.0,0,0,0,0,0,0,0,0,0,0
582,7,2007,0.0,0.0,176.0,3,0.0,1350.0,1358,2,3,484.0,1,212500,1,1.0,0,1,0,0,0,0,0,0,1,0
583,6,1998,1.0,0.0,116.0,3,0.0,1216.0,1216,2,2,402.0,1,164000,1,1.0,0,0,1,0,0,0,0,0,0,0
584,6,1957,0.0,0.0,327.0,3,0.0,967.0,1638,2,3,384.0,1,139000,1,0.0,0,0,1,0,0,0,0,0,0,0
585,7,1999,0.0,0.0,212.0,3,0.0,600.0,1252,2,3,462.0,1,160000,1,0.0,0,0,0,1,0,0,0,0,0,0
586,5,1992,0.0,0.0,0.0,3,0.0,828.0,883,1,2,698.0,1,149000,1,0.0,0,1,0,0,0,0,0,0,0,0
587,5,1968,0.0,0.0,0.0,3,0.0,864.0,874,1,2,288.0,1,130000,1,1.0,0,1,0,0,0,0,0,0,0,0
588,7,1921,0.0,0.0,0.0,3,0.0,576.0,1710,2,2,480.0,1,140000,1,0.0,0,0,1,0,0,1,0,0,0,0
589,8,2008,1.0,0.0,288.0,3,0.0,1836.0,1836,2,3,517.0,1,264500,1,1.0,0,0,0,1,0,0,0,0,0,0
590,5,1957,0.0,0.0,0.0,3,0.0,1092.0,1092,1,2,299.0,1,141000,1,1.0,0,1,0,0,0,0,0,0,0,0
591,7,2006,0.0,0.0,0.0,3,0.0,1241.0,1241,1,3,569.0,1,199900,1,1.0,0,0,0,1,0,0,0,0,0,0
592,6,1977,0.0,0.0,360.0,3,0.0,1350.0,1334,2,2,630.0,1,167900,1,1.0,0,1,0,0,0,0,0,0,0,0
593,6,1960,0.0,0.0,85.0,3,0.0,1144.0,1429,1,3,572.0,1,181900,1,1.0,0,1,0,0,0,0,1,0,0,0
594,8,2008,0.0,0.0,36.0,3,0.0,1566.0,1566,2,3,750.0,1,262500,1,1.0,0,0,0,1,0,0,0,0,0,0
595,7,1977,1.0,0.0,283.0,4,0.0,908.0,2288,1,3,520.0,1,230000,1,1.0,0,1,0,0,0,0,0,0,0,0
596,9,1999,0.0,0.0,60.0,3,0.0,1698.0,1709,2,3,506.0,1,328900,1,1.0,0,0,0,1,0,0,1,0,0,0
597,8,2005,0.0,0.0,210.0,3,0.0,1721.0,1721,2,3,554.0,1,232698,1,1.0,0,1,0,0,0,0,0,0,1,0
598,8,2008,0.0,0.0,140.0,3,0.0,1254.0,1254,2,3,810.0,1,221800,1,1.0,0,1,0,0,0,0,0,0,0,0
599,5,1941,0.0,0.0,0.0,3,0.0,576.0,1350,1,3,627.0,0,152400,1,0.0,0,1,0,0,0,0,0,0,0,0
600,7,2000,0.0,0.0,171.0,3,0.0,1630.0,1630,2,3,451.0,1,213000,1,1.0,0,1,0,0,0,0,0,0,0,0
601,7,2005,0.0,0.0,96.0,3,0.0,784.0,1585,2,3,449.0,1,184900,1,1.0,0,1,0,0,0,0,0,0,0,0
602,5,1953,1.0,0.0,56.0,3,0.0,1165.0,1336,1,2,375.0,1,157000,1,1.0,0,1,0,0,0,0,0,0,0,0
603,5,1962,1.0,0.0,0.0,3,0.0,864.0,1211,1,2,576.0,1,144000,1,0.0,0,1,0,0,0,0,0,0,0,0
604,6,1979,0.0,0.0,253.0,3,0.0,1259.0,1353,2,2,478.0,1,192350,1,1.0,0,1,0,0,0,0,0,0,0,0
605,7,1966,1.0,0.0,202.0,3,0.0,1174.0,1200,2,2,440.0,1,163500,1,1.0,0,1,0,0,0,0,0,0,0,0
606,7,1990,1.0,0.0,99.0,3,0.0,1475.0,2329,2,3,514.0,1,262280,1,1.0,0,1,0,0,0,0,0,0,0,0
607,7,2002,0.0,0.0,113.0,3,0.0,1536.0,1536,2,3,532.0,1,214000,1,1.0,0,1,0,0,0,0,0,0,0,0
608,6,1956,0.0,0.0,0.0,3,0.0,1073.0,1811,1,4,470.0,1,230000,1,1.0,0,1,0,0,0,0,0,0,0,0
609,7,2006,0.0,0.0,350.0,3,0.0,1063.0,2172,2,3,947.0,1,280000,1,1.0,0,1,0,0,0,0,0,0,1,0
610,4,1957,0.0,0.0,0.0,3,0.0,1073.0,1073,1,2,720.0,1,140000,1,0.0,0,0,0,0,0,0,0,0,0,0
611,6,1966,0.0,0.0,351.0,3,0.0,756.0,1839,1,2,442.0,1,155000,1,1.0,1,1,0,0,0,0,0,0,0,0
612,3,1918,0.0,0.0,0.0,2,0.0,1020.0,1020,1,1,0.0,0,64500,1,0.0,0,0,0,0,0,0,0,0,0,0
613,6,1993,0.0,0.0,85.0,4,0.0,946.0,1802,2,3,1017.0,1,218000,1,0.0,0,1,0,0,0,0,1,0,0,0
614,5,1977,0.0,0.0,51.0,3,0.0,995.0,1009,2,2,576.0,1,160000,1,0.0,0,1,0,0,0,0,0,0,0,0
615,8,2007,0.0,0.0,0.0,3,0.0,1338.0,1338,2,3,598.0,1,208900,1,1.0,0,0,0,1,0,0,0,0,0,0
616,5,1959,0.0,0.0,0.0,3,0.0,0.0,3820,3,4,624.0,1,284700,0,1.0,0,1,0,0,0,0,0,0,0,0
617,7,2007,0.0,0.0,0.0,3,0.0,689.0,1392,2,3,540.0,1,146000,1,0.0,0,0,0,1,0,0,0,0,0,0
618,8,1996,0.0,0.0,0.0,3,0.0,1260.0,1288,1,4,500.0,1,245500,1,1.0,0,1,0,0,0,0,0,0,0,0
619,6,1926,0.0,0.0,0.0,3,0.0,992.0,1013,1,2,160.0,1,113000,1,0.0,0,0,1,0,0,1,0,0,0,0
620,8,2004,1.0,0.0,238.0,3,1.0,1782.0,1782,2,3,932.0,1,296000,1,1.0,0,1,0,0,0,0,0,0,1,0
621,9,2005,1.0,0.0,200.0,3,1.0,1922.0,1922,2,3,676.0,1,377426,1,1.0,0,1,0,0,1,0,0,0,0,0
622,10,2006,1.0,0.0,230.0,3,1.0,1700.0,1718,2,4,786.0,1,337500,1,1.0,0,1,0,0,0,0,0,0,1,0
623,10,2004,1.0,0.0,730.0,3,1.0,2492.0,2492,2,4,949.0,1,552000,1,1.0,0,1,0,0,1,0,0,0,1,0
624,4,1948,0.0,0.0,0.0,4,0.0,624.0,936,1,2,265.0,1,97900,1,1.0,0,1,0,0,0,0,0,0,0,0
625,6,2009,0.0,0.0,0.0,3,0.0,1218.0,1218,2,3,676.0,1,208300,1,1.0,0,0,0,1,0,0,0,0,0,0
626,7,1996,0.0,0.0,0.0,3,0.0,910.0,1820,2,3,816.0,1,213000,1,1.0,0,1,0,0,0,0,0,0,0,0
627,7,1998,0.0,0.0,0.0,3,0.0,880.0,1724,2,3,527.0,1,188000,1,1.0,0,1,0,0,0,0,1,0,0,0
628,6,1958,1.0,0.0,632.0,3,0.0,1121.0,1336,1,2,488.0,1,162000,1,1.0,0,1,0,0,0,0,0,0,0,0
629,5,1950,0.0,0.0,0.0,3,0.0,910.0,1558,1,2,282.0,1,152000,1,1.0,0,0,1,0,0,0,0,0,0,0
630,7,2004,0.0,0.0,0.0,3,0.0,991.0,1947,2,3,678.0,1,254900,1,1.0,0,0,0,1,0,0,0,0,0,0
631,7,1994,0.0,0.0,145.0,3,0.0,832.0,1657,2,3,483.0,1,189000,1,1.0,0,1,0,0,0,0,1,0,0,0
632,7,1978,1.0,0.0,383.0,4,0.0,2048.0,2064,2,3,550.0,1,235000,1,1.0,0,1,0,0,0,0,1,0,0,0
633,5,1950,0.0,0.0,0.0,3,0.0,1164.0,1164,1,2,240.0,1,125000,1,0.0,0,1,0,0,0,0,0,0,0,0
634,7,1975,0.0,0.0,0.0,3,0.0,836.0,836,1,2,308.0,1,120000,1,1.0,0,1,0,0,0,0,0,0,0,0
635,1,1951,0.0,0.0,0.0,2,0.0,0.0,1600,1,2,270.0,0,81500,0,1.0,0,0,0,0,0,0,0,0,0,0
636,6,1990,0.0,0.0,104.0,4,0.0,816.0,816,1,2,0.0,1,118500,1,0.0,0,1,0,0,0,0,0,0,0,0
637,9,2009,0.0,0.0,162.0,3,0.0,1766.0,1766,2,4,478.0,1,370878,1,1.0,0,0,0,1,0,0,0,0,0,0
638,5,1949,0.0,0.0,0.0,3,0.0,1001.0,2002,2,2,871.0,1,145000,1,0.0,0,0,1,0,1,0,0,0,0,0
639,7,1939,0.0,0.0,312.0,4,0.0,798.0,1954,1,3,431.0,1,311500,1,1.0,0,1,0,0,0,0,0,0,0,0
640,7,2006,0.0,0.0,14.0,3,0.0,1220.0,1364,2,3,437.0,1,210250,1,1.0,0,1,0,0,0,0,0,0,0,0
641,7,2002,0.0,0.0,0.0,3,0.0,916.0,1861,2,3,492.0,1,200000,1,1.0,0,1,0,0,0,0,0,0,0,0
642,5,1977,0.0,0.0,0.0,3,0.0,0.0,1734,2,3,539.0,1,126000,0,1.0,0,1,0,0,0,0,0,0,0,0
643,4,1900,0.0,0.0,0.0,4,0.0,405.0,1039,1,2,281.0,0,114000,1,0.0,0,1,0,0,0,0,0,0,0,0
644,4,1910,0.0,0.0,0.0,4,0.0,677.0,1510,2,3,720.0,0,87500,1,0.0,0,0,1,0,0,0,0,0,0,0
645,8,2005,1.0,0.0,146.0,3,0.0,1149.0,2541,3,4,729.0,1,349265,1,1.0,0,1,0,0,0,0,0,0,0,0
646,8,2004,0.0,0.0,264.0,3,1.0,1512.0,1512,2,3,845.0,1,203000,1,1.0,0,1,0,0,0,0,0,0,0,0
647,7,2001,0.0,0.0,0.0,3,0.0,1454.0,1434,2,3,527.0,1,189000,1,1.0,0,1,0,0,0,0,0,0,0,0
648,7,2003,0.0,0.0,0.0,3,0.0,812.0,1653,2,3,628.0,1,209000,1,1.0,0,0,0,1,0,0,0,0,0,0
649,6,1900,0.0,0.0,0.0,3,0.0,917.0,2007,2,4,357.0,1,160000,1,0.0,0,0,1,0,0,0,0,0,0,0
650,5,1974,0.0,0.0,44.0,3,1.0,1037.0,1037,1,2,431.0,1,129000,1,1.0,0,1,0,0,0,0,1,0,0,0
651,5,1974,0.0,0.0,0.0,3,0.0,1389.0,1389,1,2,418.0,1,170000,1,1.0,0,1,0,0,0,0,0,0,0,0
652,5,1913,0.0,0.0,0.0,3,0.0,440.0,694,1,3,352.0,0,90350,1,0.0,0,1,0,0,0,0,0,0,0,0
653,6,1924,0.0,0.0,0.0,3,0.0,572.0,1096,1,2,0.0,0,79000,1,0.0,0,1,0,0,0,0,0,0,0,0
654,5,1972,0.0,0.0,0.0,3,0.0,894.0,894,1,2,552.0,1,149900,1,1.0,0,1,0,0,0,0,0,0,0,0
655,5,1971,1.0,0.0,0.0,3,0.0,864.0,864,1,2,576.0,1,123000,1,0.0,0,1,0,0,0,0,0,0,0,0
656,4,1900,0.0,0.0,0.0,3,0.0,1095.0,1774,2,2,779.0,0,87000,1,0.0,0,0,1,0,0,0,0,0,0,0
657,6,1977,0.0,0.0,0.0,3,0.0,1096.0,1118,1,2,358.0,1,171000,1,1.0,0,1,0,0,0,0,0,0,0,0
658,6,1950,0.0,0.0,0.0,3,0.0,1032.0,1252,1,2,288.0,1,119000,1,1.0,0,1,0,0,0,0,0,0,0,0
659,5,1959,1.0,0.0,0.0,3,0.0,1148.0,1148,1,2,672.0,1,132500,1,1.0,0,1,0,0,0,0,0,0,0,0
660,8,1925,1.0,0.0,0.0,4,0.0,588.0,1666,1,3,228.0,1,161000,1,0.0,0,0,1,0,0,0,0,0,0,0
661,9,2001,0.0,0.0,134.0,3,0.0,1357.0,1947,2,3,725.0,1,274000,1,1.0,0,1,0,0,0,0,1,0,0,0
662,5,1967,0.0,0.0,0.0,3,0.0,912.0,912,1,2,336.0,1,125000,1,0.0,0,1,0,0,0,0,0,0,0,0
663,5,1946,0.0,0.0,0.0,3,0.0,1195.0,1195,2,2,0.0,0,98500,1,0.0,0,1,0,0,0,0,0,0,0,0
664,8,1994,0.0,0.0,0.0,3,0.0,1624.0,1624,2,3,757.0,1,262000,1,1.0,0,1,0,0,0,0,0,1,0,0
665,5,1979,0.0,0.0,40.0,3,0.0,914.0,914,1,2,444.0,1,134900,1,1.0,0,1,0,0,0,0,0,0,0,0
666,5,1959,0.0,0.0,0.0,4,1.0,1350.0,1328,1,2,308.0,0,170000,1,1.0,0,1,0,0,0,0,0,0,0,0
667,6,1926,0.0,0.0,0.0,3,0.0,686.0,1461,1,2,225.0,0,135000,1,0.0,0,1,0,0,0,0,0,0,0,0
668,6,1990,1.0,0.0,304.0,3,0.0,930.0,2683,2,3,473.0,1,290000,1,1.0,0,1,0,0,0,0,0,1,0,0
669,7,2007,0.0,0.0,0.0,3,0.0,1246.0,1258,2,3,462.0,1,173500,1,1.0,0,1,0,0,0,0,0,0,0,0
670,5,1948,0.0,0.0,0.0,4,0.0,896.0,2008,3,4,230.0,1,225000,1,1.0,0,1,0,0,0,1,0,0,0,0
671,5,1961,1.0,0.0,0.0,3,0.0,864.0,1187,1,2,440.0,1,140500,1,1.0,0,1,0,0,0,0,1,0,0,0
672,5,1994,0.0,0.0,0.0,3,0.0,990.0,990,1,2,299.0,1,126000,1,1.0,0,1,0,0,0,0,0,0,0,0
673,8,1999,0.0,0.0,466.0,3,0.0,960.0,1586,2,3,480.0,1,170000,1,0.0,0,0,0,1,0,0,0,0,0,0
674,5,1995,0.0,0.0,0.0,3,0.0,990.0,990,1,2,576.0,1,156000,1,1.0,0,1,0,0,0,0,1,0,0,0
675,5,1957,0.0,0.0,0.0,3,1.0,1484.0,1600,1,2,319.0,1,207500,1,1.0,0,1,0,0,0,0,1,0,0,0
676,8,2007,0.0,0.0,0.0,3,0.0,896.0,1792,2,3,590.0,1,255000,1,1.0,0,0,0,1,0,0,0,0,0,0
677,4,1973,0.0,0.0,0.0,3,1.0,462.0,988,1,2,297.0,1,94900,1,1.0,0,0,1,0,0,0,0,0,0,0
678,5,1958,1.0,0.0,0.0,3,0.0,1170.0,1170,1,2,338.0,1,140000,1,1.0,0,1,0,0,0,0,0,0,0,0
679,3,1905,0.0,0.0,0.0,3,0.0,738.0,1376,1,2,216.0,0,96900,1,0.0,0,0,1,0,0,0,0,0,0,0
680,5,1966,0.0,0.0,200.0,3,0.0,1154.0,1154,1,2,480.0,1,154000,1,1.0,0,1,0,0,0,0,1,0,0,0
681,8,1910,1.0,0.0,0.0,4,0.0,725.0,1772,2,3,816.0,1,184900,1,0.0,0,0,1,0,0,0,0,0,0,0
682,10,2007,1.0,0.0,816.0,3,0.0,2078.0,2084,2,4,1220.0,1,385000,1,1.0,1,1,0,0,0,0,0,0,1,0
683,4,1936,0.0,0.0,0.0,3,0.0,951.0,951,1,2,327.0,1,106500,1,0.0,0,0,1,0,0,0,0,0,0,0
684,8,2000,0.0,0.0,150.0,3,0.0,1455.0,2687,2,3,810.0,1,327000,1,1.0,0,1,0,0,0,0,0,1,0,0
685,9,2005,1.0,0.0,198.0,3,1.0,2458.0,2490,2,4,795.0,1,468000,1,1.0,1,1,0,0,0,0,0,0,0,0
686,6,1927,0.0,0.0,0.0,2,0.0,1204.0,1666,1,2,384.0,1,135000,1,0.0,0,0,1,0,0,0,0,0,0,0
687,6,2005,0.0,0.0,0.0,3,0.0,1141.0,1141,1,2,484.0,1,142500,1,0.0,0,1,0,0,0,0,0,0,0,0
688,5,1968,0.0,0.0,0.0,3,0.0,732.0,1464,1,2,470.0,1,141000,1,1.0,0,1,0,0,0,0,0,0,0,0
689,5,1910,0.0,0.0,0.0,3,1.0,1117.0,1347,1,2,0.0,0,107500,1,0.0,0,1,0,0,0,0,0,0,0,0
690,5,1942,0.0,0.0,0.0,3,0.0,672.0,1282,1,2,240.0,1,108500,1,0.0,0,1,0,0,0,0,0,0,0,0
691,6,1994,0.0,0.0,0.0,3,0.0,636.0,1320,2,3,472.0,1,150000,1,1.0,0,1,0,0,0,0,0,0,0,0
692,3,1916,0.0,0.0,0.0,3,0.0,216.0,936,1,2,0.0,0,78000,1,0.0,0,0,0,0,0,1,0,0,0,0
693,8,2007,0.0,0.0,186.0,3,0.0,1580.0,1580,2,3,830.0,1,235128,1,1.0,0,1,0,0,0,0,0,0,0,0
694,7,1971,0.0,0.0,351.0,3,1.0,1643.0,1824,2,3,739.0,1,302000,1,1.0,0,1,0,0,0,0,1,0,0,0
695,5,1975,0.0,0.0,0.0,3,0.0,864.0,1558,2,2,440.0,1,163000,1,1.0,0,1,0,0,0,0,1,0,0,0
696,3,1945,0.0,0.0,0.0,4,0.0,0.0,640,1,2,240.0,0,84900,0,0.0,0,1,0,0,0,0,0,0,0,0
697,6,1974,0.0,0.0,0.0,3,0.0,855.0,1322,2,2,440.0,1,147000,1,1.0,0,1,0,0,0,0,0,0,0,0
698,7,1915,0.0,0.0,0.0,3,0.0,910.0,1826,1,4,164.0,1,155000,1,1.0,0,0,1,0,0,0,0,0,0,0
699,7,1990,1.0,0.0,54.0,3,0.0,1309.0,1339,2,2,484.0,1,180000,1,1.0,0,1,0,0,0,0,1,0,0,0
700,4,1930,1.0,0.0,0.0,2,0.0,0.0,1092,2,1,0.0,0,55000,0,0.0,0,0,1,0,0,0,0,0,0,0
701,7,2003,0.0,0.0,442.0,3,0.0,868.0,1146,2,3,438.0,1,187500,1,1.0,0,1,0,0,0,0,0,0,0,0
702,6,1976,1.0,0.0,255.0,3,0.0,1041.0,1125,1,2,352.0,1,125000,1,0.0,0,1,0,0,0,0,0,0,0,0
703,7,1936,0.0,0.0,0.0,3,0.0,1017.0,2057,1,3,180.0,1,250000,1,1.0,0,1,0,0,0,0,0,0,0,0
704,5,1910,0.0,0.0,0.0,3,0.0,481.0,899,1,2,200.0,0,78000,1,0.0,0,0,1,0,0,0,0,0,0,0
705,4,1910,0.0,0.0,0.0,3,0.0,828.0,1594,2,2,0.0,0,118000,1,0.0,0,0,1,0,0,0,0,0,0,0
706,8,2007,1.0,0.0,254.0,3,0.0,1694.0,1694,2,3,818.0,1,318000,1,1.0,0,1,0,0,0,0,0,0,1,0
707,8,1993,0.0,0.0,125.0,3,0.0,777.0,1911,2,3,471.0,1,215000,1,1.0,0,1,0,0,0,0,0,0,0,0
708,4,1925,0.0,0.0,0.0,3,0.0,432.0,672,1,2,0.0,0,72000,1,0.0,0,0,1,0,0,0,0,0,0,0
709,6,1976,0.0,0.0,160.0,3,0.0,1193.0,1523,2,2,478.0,1,180000,1,1.0,0,1,0,0,0,0,0,0,0,0
710,6,1986,0.0,0.0,132.0,3,0.0,1606.0,1651,2,2,616.0,1,184000,1,1.0,0,1,0,0,0,0,0,0,0,0
711,5,1959,0.0,0.0,132.0,3,0.0,1041.0,1041,1,2,270.0,1,124500,1,1.0,0,1,0,0,0,0,0,0,0,0
712,5,1958,0.0,0.0,0.0,3,0.0,1604.0,1604,2,2,576.0,1,135000,1,1.0,0,1,0,0,0,0,0,0,0,0
713,6,1940,0.0,0.0,0.0,3,0.0,981.0,1672,1,3,240.0,1,164900,1,0.0,0,0,1,0,0,0,0,0,0,0
714,7,1969,1.0,0.0,168.0,3,0.0,1164.0,1164,1,2,528.0,1,140000,1,1.0,0,1,0,0,0,0,0,0,0,0
715,5,1958,1.0,0.0,0.0,3,0.0,1041.0,1041,1,2,294.0,1,128000,1,1.0,0,1,0,0,0,0,0,0,0,0
716,6,1978,0.0,0.0,40.0,3,1.0,450.0,1034,1,2,504.0,1,153000,1,0.0,0,1,0,0,0,0,1,0,0,0
717,6,1910,0.0,0.0,0.0,3,0.0,796.0,1609,1,2,228.0,0,127500,1,0.0,0,0,1,0,0,0,0,0,0,0
718,5,1950,0.0,0.0,0.0,4,0.0,572.0,1337,1,3,264.0,1,141500,1,1.0,0,1,0,0,0,0,0,0,0,0
719,8,1994,0.0,0.0,362.0,3,0.0,1463.0,2622,2,3,712.0,1,325000,1,1.0,0,1,0,0,0,0,0,1,0,0
720,7,1993,0.0,0.0,112.0,3,0.0,1594.0,1594,2,3,472.0,1,188500,1,1.0,0,1,0,0,0,0,0,0,0,0
721,6,2006,0.0,0.0,68.0,3,0.0,1262.0,1262,2,3,572.0,1,185000,1,1.0,0,0,0,1,0,0,0,0,0,0
722,6,2005,0.0,0.0,126.0,3,0.0,1175.0,1175,1,3,0.0,1,146000,1,0.0,0,1,0,0,0,0,0,0,0,0
723,6,1917,0.0,0.0,0.0,3,0.0,624.0,1288,1,4,280.0,0,119000,1,1.0,0,0,1,0,0,0,0,0,0,0
724,5,1971,0.0,0.0,142.0,3,0.0,630.0,1302,2,2,280.0,1,112000,1,0.0,0,0,1,0,0,0,0,0,0,1
725,8,2005,0.0,0.0,0.0,3,0.0,1247.0,1247,1,3,550.0,1,197000,1,1.0,0,0,0,1,0,0,0,0,0,0
726,9,2006,1.0,0.0,215.0,3,0.0,1738.0,2589,2,4,831.0,1,412083,1,1.0,0,1,0,0,0,0,0,0,1,0
727,8,2002,1.0,0.0,148.0,3,0.0,1568.0,1689,2,3,857.0,1,271000,1,1.0,0,1,0,0,0,0,1,0,0,0
728,7,2003,0.0,0.0,235.0,3,0.0,1405.0,1405,2,3,478.0,1,200000,1,1.0,0,1,0,0,0,0,0,0,1,0
729,7,1976,0.0,0.0,130.0,3,1.0,1228.0,1324,2,3,585.0,1,174000,1,1.0,1,1,0,0,0,0,1,0,0,0
730,5,1960,1.0,0.0,0.0,3,0.0,1377.0,1377,1,2,351.0,1,156500,1,1.0,0,1,0,0,0,0,0,0,0,0
731,6,1996,1.0,0.0,42.0,3,0.0,872.0,1756,2,2,422.0,1,204000,1,1.0,0,1,0,0,0,0,0,0,0,0
732,5,1966,0.0,0.0,0.0,3,0.0,1228.0,1228,1,3,271.0,1,149350,1,1.0,0,1,0,0,0,0,1,0,0,0
733,5,1954,0.0,0.0,0.0,3,0.0,1008.0,1008,1,2,275.0,1,137000,1,1.0,0,1,0,0,0,0,0,0,0,0
734,7,1998,0.0,0.0,202.0,3,0.0,1153.0,2031,2,3,541.0,1,222500,1,1.0,0,1,0,0,0,0,0,0,0,0
735,6,2007,0.0,0.0,22.0,3,0.0,752.0,1504,2,3,440.0,1,166000,1,1.0,0,1,0,0,0,0,0,0,0,0
736,5,1920,0.0,0.0,0.0,3,0.0,936.0,936,1,2,0.0,0,109500,1,0.0,0,0,1,0,0,0,0,0,0,0
737,4,1954,0.0,0.0,0.0,3,0.0,0.0,1383,1,2,498.0,1,122000,0,1.0,0,1,0,0,0,0,1,0,0,0
738,5,1920,0.0,0.0,0.0,3,0.0,967.0,967,1,2,180.0,0,99900,1,0.0,0,0,1,0,0,0,0,0,0,0
739,8,2006,0.0,0.0,0.0,3,0.0,1656.0,1656,2,3,826.0,1,249700,1,1.0,0,0,0,1,0,0,0,0,0,0
740,6,1950,0.0,0.0,0.0,4,0.0,1092.0,1152,1,3,300.0,1,158500,1,1.0,0,1,0,0,0,0,0,0,0,0
741,6,2005,0.0,0.0,0.0,3,0.0,1142.0,1142,1,3,0.0,1,139500,1,0.0,0,1,0,0,0,0,0,0,0,0
742,6,2000,0.0,0.0,0.0,3,0.0,1381.0,1403,2,3,470.0,1,202000,1,1.0,0,1,0,0,0,0,0,0,0,0
743,5,1959,0.0,0.0,122.0,3,0.0,1626.0,1712,2,2,588.0,1,145000,1,1.0,0,1,0,0,0,0,0,0,0,0
744,4,1969,0.0,0.0,0.0,3,0.0,1198.0,1258,0,2,400.0,1,108959,1,0.0,0,1,0,0,0,0,0,0,0,0
745,5,1948,0.0,0.0,0.0,3,0.0,747.0,1687,1,2,572.0,0,160000,1,0.0,0,1,0,0,0,1,0,0,0,0
746,5,1958,1.0,0.0,260.0,3,0.0,1560.0,1560,2,2,484.0,1,128600,1,0.0,0,1,0,0,0,0,0,0,0,0
747,7,1976,0.0,0.0,233.0,3,0.0,793.0,1935,2,2,550.0,1,197900,1,1.0,0,1,0,0,0,0,1,0,0,0
748,7,1976,0.0,0.0,252.0,3,1.0,1047.0,1083,1,2,596.0,1,172000,1,1.0,0,1,0,0,0,0,0,0,0,0
749,5,1977,0.0,0.0,0.0,3,0.0,876.0,907,1,2,308.0,1,130000,1,1.0,0,1,0,0,0,0,1,0,0,0
750,6,1999,1.0,0.0,0.0,3,0.0,1666.0,1675,2,3,435.0,1,195000,1,1.0,0,1,0,0,0,0,0,0,0,0
751,5,1954,1.0,0.0,0.0,3,0.0,988.0,988,1,2,520.0,0,113000,1,1.0,0,1,0,0,1,0,0,0,0,0
752,8,2001,1.0,0.0,0.0,3,0.0,1491.0,1491,2,3,490.0,1,209000,1,1.0,0,1,0,0,0,0,0,0,0,0
753,7,1987,1.0,0.0,310.0,3,1.0,1645.0,1479,2,3,578.0,1,213500,1,1.0,0,1,0,0,0,0,0,0,0,0
754,5,1951,1.0,0.0,0.0,3,0.0,631.0,1112,1,2,480.0,1,126000,1,0.0,0,1,0,0,0,0,0,0,0,0
755,6,1956,1.0,0.0,0.0,3,0.0,1436.0,1689,1,2,480.0,1,127500,1,1.0,0,1,0,0,0,0,0,0,0,0
756,9,2007,1.0,0.0,178.0,3,1.0,1710.0,1710,2,4,557.0,1,334000,1,1.0,1,1,0,0,1,0,0,0,0,0
757,6,1960,1.0,0.0,212.0,3,0.0,1253.0,1253,1,2,352.0,1,157000,1,1.0,0,1,0,0,0,0,0,0,0,0
758,5,1962,1.0,0.0,0.0,3,0.0,864.0,864,1,2,294.0,1,125500,1,0.0,1,1,0,0,0,0,0,0,0,0
759,7,2005,0.0,0.0,0.0,3,0.0,728.0,1456,2,3,410.0,1,189000,1,1.0,0,1,0,0,0,0,0,0,0,0
760,7,1990,0.0,0.0,0.0,3,0.0,1188.0,1217,2,3,497.0,1,173000,1,1.0,0,1,0,0,0,0,1,0,0,0
761,7,1974,0.0,0.0,145.0,2,1.0,1748.0,2646,2,3,550.0,1,260000,1,1.0,0,1,0,0,0,0,0,0,0,0
762,8,2007,0.0,0.0,0.0,3,0.0,866.0,1768,2,3,578.0,1,212000,1,1.0,0,1,0,0,0,0,0,0,0,0
763,5,1996,0.0,0.0,0.0,3,0.0,870.0,914,1,2,576.0,1,148000,1,0.0,0,1,0,0,0,0,1,0,0,0
764,6,1964,0.0,0.0,0.0,3,0.0,533.0,1775,2,2,480.0,1,136300,1,1.0,0,1,0,0,0,0,0,0,0,0
765,5,1977,0.0,0.0,1.0,3,0.0,1361.0,2620,2,2,600.0,0,190000,1,1.0,0,1,0,0,0,0,0,0,0,0
766,5,1900,0.0,0.0,0.0,2,0.0,797.0,1627,2,2,420.0,0,139500,1,0.0,0,0,1,0,0,0,0,0,0,0
767,7,2003,0.0,0.0,0.0,3,0.0,660.0,1320,2,3,400.0,1,162000,1,1.0,0,1,0,0,0,0,0,0,0,0
768,4,1939,0.0,0.0,0.0,3,0.0,732.0,1123,1,2,264.0,0,100000,1,0.0,0,0,1,0,0,0,0,0,0,0
769,5,1968,0.0,0.0,0.0,3,0.0,864.0,874,1,2,288.0,1,126500,1,1.0,0,1,0,0,0,0,0,0,0,0
770,7,1986,0.0,0.0,172.0,3,1.0,1502.0,2730,2,3,576.0,1,301000,1,1.0,0,1,0,0,0,0,0,0,0,0
771,6,1997,0.0,0.0,0.0,4,0.0,824.0,1786,2,3,684.0,1,204750,1,1.0,0,1,0,0,0,0,0,0,0,0
772,4,1949,0.0,0.0,0.0,3,0.0,0.0,1040,2,2,420.0,1,90000,0,0.0,0,1,0,0,0,0,0,0,0,0
